product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
"lululemon Glow Up™ Tank Top *Medium Support, B/C Cup",PROD11800331_LULU,KWD,KWD 29.000,BUY,29.0,,"Women's Tops, Seasonal, Women's Collections, Women's Tank Tops, Yoga Clothes for Women, Eid Edit, Root Lululemon, Sports Clothing for Women, Lavender Lux, The Spring Edit, Women's Matching Sets, Womens","womens-tops, edits, womens-collections, womens-tank-tops, women-activity-yoga, ramadan-picks, root-0, womens-activity, color-focus, the-spring-edit, women-collection-matching-sets, women",FUA0091907D,"lululemon Glow Up™ Tank Top *Medium Support, B/C Cup",True,lowStock,29.0,BLACK,Color-Black,4
Ripstop Relaxed-Fit Utility Vest,PROD11870242_LULU,KWD,KWD 26.000,BUY,26.0,Sale,"All Yours For Less, Men's Jackets, Seasonal, Running Clothes for Men, Sports Clothing for Men, Training Clothes for Men, Root Lululemon, Mens, The Spring Edit","on-sale, mens-coats-and-jackets, edits, men-activity-running, men-activity, men-activity-training, root-0, men, the-spring-edit",FUA0091851D,Ripstop Relaxed-Fit Utility Vest,True,lowStock,26.0,VAPOR,Color-Vapor,L
Define Cropped Jacket *Nulu,PROD10930188_LULU,KWD,KWD 45.500,BUY,45.5,,"Women's Jackets, Seasonal, Summer Shop, Travel Edit, Eid Edit, Gifts, Root Lululemon, Women's On the Move, Womens, Fall Edit, Women's Collections, Define Collection, Sports Clothing for Women, Mother's Day Gifting, The Spring Edit","womens-coats-and-jackets, edits, summer-shop, travel-edit, ramadan-picks, gifts, root-0, women-activity-on-the-move, women, the-fall-edit, womens-collections, define-collection, womens-activity, gifts-for-her, the-spring-edit",FUA0090032D,Define Cropped Jacket *Nulu,True,lowStock,47.5,MAGENTA SMOKE/GOLD,color-magenta-smoke-gold,14
Define Cropped Jacket *Nulu,PROD10930188_LULU,KWD,KWD 45.500,BUY,45.5,,"Women's Jackets, Seasonal, Summer Shop, Travel Edit, Eid Edit, Gifts, Root Lululemon, Women's On the Move, Womens, Fall Edit, Women's Collections, Define Collection, Sports Clothing for Women, Mother's Day Gifting, The Spring Edit","womens-coats-and-jackets, edits, summer-shop, travel-edit, ramadan-picks, gifts, root-0, women-activity-on-the-move, women, the-fall-edit, womens-collections, define-collection, womens-activity, gifts-for-her, the-spring-edit",FUA0098048D,Define Cropped Jacket *Nulu,True,lowStock,33.0,RACEWAY GREEN,color-raceway-green,6
Define Cropped Jacket *Nulu,PROD10930188_LULU,KWD,KWD 45.500,BUY,45.5,,"Women's Jackets, Seasonal, Summer Shop, Travel Edit, Eid Edit, Gifts, Root Lululemon, Women's On the Move, Womens, Fall Edit, Women's Collections, Define Collection, Sports Clothing for Women, Mother's Day Gifting, The Spring Edit","womens-coats-and-jackets, edits, summer-shop, travel-edit, ramadan-picks, gifts, root-0, women-activity-on-the-move, women, the-fall-edit, womens-collections, define-collection, womens-activity, gifts-for-her, the-spring-edit",FUA0099187D,Define Cropped Jacket *Nulu,True,inStock,47.5,WHITE,Color-White,6
Define Cropped Jacket *Nulu,PROD10930188_LULU,KWD,KWD 45.500,BUY,45.5,,"Women's Jackets, Seasonal, Summer Shop, Travel Edit, Eid Edit, Gifts, Root Lululemon, Women's On the Move, Womens, Fall Edit, Women's Collections, Define Collection, Sports Clothing for Women, Mother's Day Gifting, The Spring Edit","womens-coats-and-jackets, edits, summer-shop, travel-edit, ramadan-picks, gifts, root-0, women-activity-on-the-move, women, the-fall-edit, womens-collections, define-collection, womens-activity, gifts-for-her, the-spring-edit",FUA0103269D,Define Cropped Jacket *Nulu,True,lowStock,47.5,SERENE BLUE,color-serene-blue,4
Define Cropped Jacket *Nulu,PROD10930188_LULU,KWD,KWD 45.500,BUY,45.5,,"Women's Jackets, Seasonal, Summer Shop, Travel Edit, Eid Edit, Gifts, Root Lululemon, Women's On the Move, Womens, Fall Edit, Women's Collections, Define Collection, Sports Clothing for Women, Mother's Day Gifting, The Spring Edit","womens-coats-and-jackets, edits, summer-shop, travel-edit, ramadan-picks, gifts, root-0, women-activity-on-the-move, women, the-fall-edit, womens-collections, define-collection, womens-activity, gifts-for-her, the-spring-edit",FUA0108081D,Define Cropped Jacket *Nulu,True,lowStock,47.5,TIDEWATER TEAL,color-tidewater-teal,10
Define Cropped Jacket *Nulu,PROD10930188_LULU,KWD,KWD 45.500,BUY,45.5,,"Women's Jackets, Seasonal, Summer Shop, Travel Edit, Eid Edit, Gifts, Root Lululemon, Women's On the Move, Womens, Fall Edit, Women's Collections, Define Collection, Sports Clothing for Women, Mother's Day Gifting, The Spring Edit","womens-coats-and-jackets, edits, summer-shop, travel-edit, ramadan-picks, gifts, root-0, women-activity-on-the-move, women, the-fall-edit, womens-collections, define-collection, womens-activity, gifts-for-her, the-spring-edit",FUA0100237D,Define Cropped Jacket *Nulu,True,lowStock,47.5,RAINFOREST GREEN,color-rainforest-green,4
Define Cropped Jacket *Nulu,PROD10930188_LULU,KWD,KWD 45.500,BUY,45.5,,"Women's Jackets, Seasonal, Summer Shop, Travel Edit, Eid Edit, Gifts, Root Lululemon, Women's On the Move, Womens, Fall Edit, Women's Collections, Define Collection, Sports Clothing for Women, Mother's Day Gifting, The Spring Edit","womens-coats-and-jackets, edits, summer-shop, travel-edit, ramadan-picks, gifts, root-0, women-activity-on-the-move, women, the-fall-edit, womens-collections, define-collection, womens-activity, gifts-for-her, the-spring-edit",UPV1283242,Define Cropped Jacket *Nulu,True,lowStock,45.5,BLACK,Color-Black,12
Define Cropped Jacket *Nulu,PROD10930188_LULU,KWD,KWD 45.500,BUY,45.5,,"Women's Jackets, Seasonal, Summer Shop, Travel Edit, Eid Edit, Gifts, Root Lululemon, Women's On the Move, Womens, Fall Edit, Women's Collections, Define Collection, Sports Clothing for Women, Mother's Day Gifting, The Spring Edit","womens-coats-and-jackets, edits, summer-shop, travel-edit, ramadan-picks, gifts, root-0, women-activity-on-the-move, women, the-fall-edit, womens-collections, define-collection, womens-activity, gifts-for-her, the-spring-edit",FUA0091962D,Define Cropped Jacket *Nulu,True,lowStock,45.5,LAVENDER LUX/MIRROR SILVER,color-lavender-lux-mirror-silver,10
Softstreme High-Rise Wide-Leg Cropped Pant,PROD11871541_LULU,KWD,KWD 30.000,BUY,30.0,Sale,"All Yours For Less, Seasonal, mss, Root Lululemon, College Goals, Men's Trousers, Mens, Sports Clothing for Women, Men's Pants, Women's On the Move, Womens","on-sale, edits, mss, root-0, back-to-school, mens-trousers, men, womens-activity, mens-pants, women-activity-on-the-move, women",FUA0090902D,Softstreme High-Rise Wide-Leg Cropped Pant,True,lowStock,30.0,BLACK,Color-Black,L
"Envital Bra *Medium Support, B/C Cup",PROD11450024_LULU,KWD,KWD 12.500,BUY,12.5,Sale,"All Yours For Less, Seasonal, Sports Bras, mss, Root Lululemon, Sports Clothing for Women, The Spring Edit, Training Clothes for Women, Womens","on-sale, edits, womens-sports-bras, mss, root-0, womens-activity, the-spring-edit, women-activity-training, women",FUA0089906D,"Envital Bra *Medium Support, B/C Cup",True,lowStock,12.5,BLACK,Color-Black,8
"Envital Bra *Medium Support, B/C Cup",PROD11450024_LULU,KWD,KWD 12.500,BUY,12.5,Sale,"All Yours For Less, Seasonal, Sports Bras, mss, Root Lululemon, Sports Clothing for Women, The Spring Edit, Training Clothes for Women, Womens","on-sale, edits, womens-sports-bras, mss, root-0, womens-activity, the-spring-edit, women-activity-training, women",FUA0088091D,"Envital Bra *Medium Support, B/C Cup",True,lowStock,10.5,WHITE,Color-White,10
"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",PROD11440042_LULU,KWD,KWD 21.500,BUY,21.5,,"Seasonal, Sports Bras, Summer Shop, Travel Edit, Root Lululemon, Align™ Collection, Womens, mss, Women's Collections, Yoga Clothes for Women, Women's Collections, Sports Clothing for Women, The Spring Edit","edits, womens-sports-bras, summer-shop, travel-edit, root-0, the-align-collection, women, mss, womens-collections, women-activity-yoga, women-guides, womens-activity, the-spring-edit",FUA0090013D,"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",True,lowStock,21.5,TRUE NAVY,color-true-navy,6
"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",PROD11440042_LULU,KWD,KWD 21.500,BUY,21.5,,"Seasonal, Sports Bras, Summer Shop, Travel Edit, Root Lululemon, Align™ Collection, Womens, mss, Women's Collections, Yoga Clothes for Women, Women's Collections, Sports Clothing for Women, The Spring Edit","edits, womens-sports-bras, summer-shop, travel-edit, root-0, the-align-collection, women, mss, womens-collections, women-activity-yoga, women-guides, womens-activity, the-spring-edit",FUA0097291D,"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",True,lowStock,15.0,BLACK,Color-Black,4
"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",PROD11440042_LULU,KWD,KWD 21.500,BUY,21.5,,"Seasonal, Sports Bras, Summer Shop, Travel Edit, Root Lululemon, Align™ Collection, Womens, mss, Women's Collections, Yoga Clothes for Women, Women's Collections, Sports Clothing for Women, The Spring Edit","edits, womens-sports-bras, summer-shop, travel-edit, root-0, the-align-collection, women, mss, womens-collections, women-activity-yoga, women-guides, womens-activity, the-spring-edit",FUA0097199D,"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",True,lowStock,15.0,POOL PARTY,color-pool-party,8
"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",PROD11440042_LULU,KWD,KWD 21.500,BUY,21.5,,"Seasonal, Sports Bras, Summer Shop, Travel Edit, Root Lululemon, Align™ Collection, Womens, mss, Women's Collections, Yoga Clothes for Women, Women's Collections, Sports Clothing for Women, The Spring Edit","edits, womens-sports-bras, summer-shop, travel-edit, root-0, the-align-collection, women, mss, womens-collections, women-activity-yoga, women-guides, womens-activity, the-spring-edit",FUA0099064D,"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",True,lowStock,15.0,PINK ORGANZA,color-pink-organza,10
Sculpt Long-Sleeve Shirt,PROD9090106_LULU,KWD,KWD 20.000,BUY,20.0,Sale,"All Yours For Less, Women's Tops, Women's T-Shirts, Seasonal, mss, Root Lululemon, College Goals, Sports Clothing for Women, Running Clothes for Women, Womens","on-sale, womens-tops, womens-t-shirts, edits, mss, root-0, back-to-school, womens-activity, women-activity-running, women",FUA0089802D,Sculpt Long-Sleeve Shirt,True,lowStock,29.0,WHITE,Color-White,6
Sculpt Long-Sleeve Shirt,PROD9090106_LULU,KWD,KWD 20.000,BUY,20.0,Sale,"All Yours For Less, Women's Tops, Women's T-Shirts, Seasonal, mss, Root Lululemon, College Goals, Sports Clothing for Women, Running Clothes for Women, Womens","on-sale, womens-tops, womens-t-shirts, edits, mss, root-0, back-to-school, womens-activity, women-activity-running, women",FUA0089796D,Sculpt Long-Sleeve Shirt,True,lowStock,20.0,BLACK,Color-Black,8
Sculpt Long-Sleeve Shirt,PROD9090106_LULU,KWD,KWD 20.000,BUY,20.0,Sale,"All Yours For Less, Women's Tops, Women's T-Shirts, Seasonal, mss, Root Lululemon, College Goals, Sports Clothing for Women, Running Clothes for Women, Womens","on-sale, womens-tops, womens-t-shirts, edits, mss, root-0, back-to-school, womens-activity, women-activity-running, women",FUA0098115D,Sculpt Long-Sleeve Shirt,True,lowStock,20.0,POOL PARTY,color-pool-party,4
Sculpt Long-Sleeve Shirt,PROD9090106_LULU,KWD,KWD 20.000,BUY,20.0,Sale,"All Yours For Less, Women's Tops, Women's T-Shirts, Seasonal, mss, Root Lululemon, College Goals, Sports Clothing for Women, Running Clothes for Women, Womens","on-sale, womens-tops, womens-t-shirts, edits, mss, root-0, back-to-school, womens-activity, women-activity-running, women",FUA0098438D,Sculpt Long-Sleeve Shirt,True,lowStock,20.0,MAUVE GREY,color-mauve-grey,8
Sculpt Short-Sleeve Shirt,PROD11570298_LULU,KWD,KWD 25.000,BUY,25.0,,"Women's Tops, Seasonal, mss, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, Sports Clothing for Women, Running Clothes for Women, The Spring Edit, Training Clothes for Women, Womens","womens-tops, edits, mss, summer-shop, travel-edit, root-0, color-focus, womens-activity, women-activity-running, the-spring-edit, women-activity-training, women",FUA0089807D,Sculpt Short-Sleeve Shirt,True,lowStock,25.0,BLACK,Color-Black,2
Sculpt Short-Sleeve Shirt,PROD11570298_LULU,KWD,KWD 25.000,BUY,25.0,,"Women's Tops, Seasonal, mss, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, Sports Clothing for Women, Running Clothes for Women, The Spring Edit, Training Clothes for Women, Womens","womens-tops, edits, mss, summer-shop, travel-edit, root-0, color-focus, womens-activity, women-activity-running, the-spring-edit, women-activity-training, women",FUA0089816D,Sculpt Short-Sleeve Shirt,True,inStock,25.0,WHITE,Color-White,6
Sculpt Short-Sleeve Shirt,PROD11570298_LULU,KWD,KWD 25.000,BUY,25.0,,"Women's Tops, Seasonal, mss, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, Sports Clothing for Women, Running Clothes for Women, The Spring Edit, Training Clothes for Women, Womens","womens-tops, edits, mss, summer-shop, travel-edit, root-0, color-focus, womens-activity, women-activity-running, the-spring-edit, women-activity-training, women",FUA0098135D,Sculpt Short-Sleeve Shirt,True,lowStock,17.5,FOG GREEN,color-fog-green,4
Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,PROD11870949_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Tank Tops, Wundermost Collection, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, Women's On the Move, Womens, Women's Tops, Women's Collections, mss, Sports Clothing for Women, The Spring Edit","on-sale, edits, womens-tank-tops, wundermost-collection, summer-shop, travel-edit, root-0, color-focus, women-activity-on-the-move, women, womens-tops, womens-collections, mss, womens-activity, the-spring-edit",FUA0089900D,Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,True,lowStock,10.5,LAVENDER LUX,color-lavender-lux,S
Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,PROD11870949_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Tank Tops, Wundermost Collection, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, Women's On the Move, Womens, Women's Tops, Women's Collections, mss, Sports Clothing for Women, The Spring Edit","on-sale, edits, womens-tank-tops, wundermost-collection, summer-shop, travel-edit, root-0, color-focus, women-activity-on-the-move, women, womens-tops, womens-collections, mss, womens-activity, the-spring-edit",FUA0089889D,Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,True,lowStock,12.5,STARCH BLUE,color-starch-blue,M
Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,PROD11870949_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Tank Tops, Wundermost Collection, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, Women's On the Move, Womens, Women's Tops, Women's Collections, mss, Sports Clothing for Women, The Spring Edit","on-sale, edits, womens-tank-tops, wundermost-collection, summer-shop, travel-edit, root-0, color-focus, women-activity-on-the-move, women, womens-tops, womens-collections, mss, womens-activity, the-spring-edit",FUA0089895D,Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,True,lowStock,12.5,PINK HAZE,color-pink-haze,S
Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,PROD11870949_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Tank Tops, Wundermost Collection, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, Women's On the Move, Womens, Women's Tops, Women's Collections, mss, Sports Clothing for Women, The Spring Edit","on-sale, edits, womens-tank-tops, wundermost-collection, summer-shop, travel-edit, root-0, color-focus, women-activity-on-the-move, women, womens-tops, womens-collections, mss, womens-activity, the-spring-edit",FUA0098410D,Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,True,lowStock,12.5,LAVENDER FROST,color-lavender-frost,L
Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,PROD11870949_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Tank Tops, Wundermost Collection, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, Women's On the Move, Womens, Women's Tops, Women's Collections, mss, Sports Clothing for Women, The Spring Edit","on-sale, edits, womens-tank-tops, wundermost-collection, summer-shop, travel-edit, root-0, color-focus, women-activity-on-the-move, women, womens-tops, womens-collections, mss, womens-activity, the-spring-edit",FUA0098402D,Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,True,lowStock,12.5,POOL PARTY,color-pool-party,S
Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,PROD11870949_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Tank Tops, Wundermost Collection, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, Women's On the Move, Womens, Women's Tops, Women's Collections, mss, Sports Clothing for Women, The Spring Edit","on-sale, edits, womens-tank-tops, wundermost-collection, summer-shop, travel-edit, root-0, color-focus, women-activity-on-the-move, women, womens-tops, womens-collections, mss, womens-activity, the-spring-edit",FUA0098406D,Wundermost Ultra-Soft Nulu Spaghetti-Strap Adjustable Cami,True,lowStock,12.5,LIGHT IVORY,color-light-ivory,M
Lightweight Split-Back Training Tank Top,PROD11870909_LULU,KWD,KWD 15.000,BUY,15.0,Sale,"All Yours For Less, Women's Tops, Seasonal, mss, Women's Tank Tops, Summer Shop, Travel Edit, Root Lululemon, Sports Clothing for Women, Running Clothes for Women, The Spring Edit, Training Clothes for Women, Womens","on-sale, womens-tops, edits, mss, womens-tank-tops, summer-shop, travel-edit, root-0, womens-activity, women-activity-running, the-spring-edit, women-activity-training, women",FUA0097123D,Lightweight Split-Back Training Tank Top,True,lowStock,15.0,LAVENDER FROST,color-lavender-frost,M
Lightweight Split-Back Training Tank Top,PROD11870909_LULU,KWD,KWD 15.000,BUY,15.0,Sale,"All Yours For Less, Women's Tops, Seasonal, mss, Women's Tank Tops, Summer Shop, Travel Edit, Root Lululemon, Sports Clothing for Women, Running Clothes for Women, The Spring Edit, Training Clothes for Women, Womens","on-sale, womens-tops, edits, mss, womens-tank-tops, summer-shop, travel-edit, root-0, womens-activity, women-activity-running, the-spring-edit, women-activity-training, women",FUA0089850D,Lightweight Split-Back Training Tank Top,True,lowStock,15.0,BLACK,Color-Black,M
Modal-Silk Twist-Back Short-Sleeve Shirt,PROD11871595_LULU,KWD,KWD 17.500,BUY,17.5,Sale,"All Yours For Less, Women's Tops, Seasonal, mss, Yoga Clothes for Women, Eid Edit, Gifts, Root Lululemon, Sports Clothing for Women, Lavender Lux, Mother's Day Gifting, The Spring Edit, Womens","on-sale, womens-tops, edits, mss, women-activity-yoga, ramadan-picks, gifts, root-0, womens-activity, color-focus, gifts-for-her, the-spring-edit, women",FUA0090114D,Modal-Silk Twist-Back Short-Sleeve Shirt,True,lowStock,17.5,BLACK,Color-Black,L
Classic-Fit Trench Coat,PROD11870017_LULU,KWD,KWD 94.500,BUY,94.5,,"Women's Jackets, Root Lululemon, Womens","womens-coats-and-jackets, root-0, women",FUA0089828D,Classic-Fit Trench Coat,True,lowStock,94.5,BLACK,Color-Black,XL
Classic-Fit Trench Coat,PROD11870017_LULU,KWD,KWD 94.500,BUY,94.5,,"Women's Jackets, Root Lululemon, Womens","womens-coats-and-jackets, root-0, women",FUA0088233D,Classic-Fit Trench Coat,True,lowStock,94.5,CAMEL BROWN,color-camel-brown,XL
EasySet Training Short-Sleeve Shirt,PROD11870150_LULU,KWD,KWD 29.000,BUY,29.0,,"Seasonal, Fall Edit, Sports Clothing for Men, Gifts For Him, Gifts, Training Clothes for Men, Eid Edit, Root Lululemon, Mens, Men's Tops, The Spring Edit, Men's T-Shirts","edits, the-fall-edit, men-activity, gifts-for-him, gifts, men-activity-training, ramadan-picks, root-0, men, men-tops, the-spring-edit, mens-t-shirts",FUA0103963D,EasySet Training Short-Sleeve Shirt,True,lowStock,29.0,BLACK,Color-Black,M
EasySet Training Short-Sleeve Shirt,PROD11870150_LULU,KWD,KWD 29.000,BUY,29.0,,"Seasonal, Fall Edit, Sports Clothing for Men, Gifts For Him, Gifts, Training Clothes for Men, Eid Edit, Root Lululemon, Mens, Men's Tops, The Spring Edit, Men's T-Shirts","edits, the-fall-edit, men-activity, gifts-for-him, gifts, men-activity-training, ramadan-picks, root-0, men, men-tops, the-spring-edit, mens-t-shirts",FUA0087746D,EasySet Training Short-Sleeve Shirt,True,lowStock,29.0,VAPOR,Color-Vapor,M
"Bend This Scoop and Cross Bra *Light Support, A-C Cups",PROD11710317_LULU,KWD,KWD 12.500,BUY,12.5,Sale,"All Yours For Less, Seasonal, Sports Bras, mss, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, The Spring Edit, Womens","on-sale, edits, womens-sports-bras, mss, summer-shop, travel-edit, root-0, color-focus, the-spring-edit, women",FUA0088149D,"Bend This Scoop and Cross Bra *Light Support, A-C Cups",True,lowStock,12.5,PINK HAZE,color-pink-haze,L/XL
"Bend This Scoop and Cross Bra *Light Support, A-C Cups",PROD11710317_LULU,KWD,KWD 12.500,BUY,12.5,Sale,"All Yours For Less, Seasonal, Sports Bras, mss, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, The Spring Edit, Womens","on-sale, edits, womens-sports-bras, mss, summer-shop, travel-edit, root-0, color-focus, the-spring-edit, women",FUA0088136D,"Bend This Scoop and Cross Bra *Light Support, A-C Cups",True,lowStock,10.5,LAVENDER LUX,color-lavender-lux,S/M
"Bend This Scoop and Cross Bra *Light Support, A-C Cups",PROD11710317_LULU,KWD,KWD 12.500,BUY,12.5,Sale,"All Yours For Less, Seasonal, Sports Bras, mss, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, The Spring Edit, Womens","on-sale, edits, womens-sports-bras, mss, summer-shop, travel-edit, root-0, color-focus, the-spring-edit, women",FUA0099090D,"Bend This Scoop and Cross Bra *Light Support, A-C Cups",True,lowStock,12.5,RASPBERRY COULIS,color-raspberry-coulis,L/XL
"Bend This Scoop and Cross Bra *Light Support, A-C Cups",PROD11710317_LULU,KWD,KWD 12.500,BUY,12.5,Sale,"All Yours For Less, Seasonal, Sports Bras, mss, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, The Spring Edit, Womens","on-sale, edits, womens-sports-bras, mss, summer-shop, travel-edit, root-0, color-focus, the-spring-edit, women",FUA0099087D,"Bend This Scoop and Cross Bra *Light Support, A-C Cups",True,inStock,12.5,WHITE,Color-White,L/XL
"Bend This Scoop and Cross Bra *Light Support, A-C Cups",PROD11710317_LULU,KWD,KWD 12.500,BUY,12.5,Sale,"All Yours For Less, Seasonal, Sports Bras, mss, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, The Spring Edit, Womens","on-sale, edits, womens-sports-bras, mss, summer-shop, travel-edit, root-0, color-focus, the-spring-edit, women",FUA0099093D,"Bend This Scoop and Cross Bra *Light Support, A-C Cups",True,inStock,12.5,BLACK,Color-Black,L/XL
"Bend This Scoop and Cross Bra *Light Support, A-C Cups",PROD11710317_LULU,KWD,KWD 12.500,BUY,12.5,Sale,"All Yours For Less, Seasonal, Sports Bras, mss, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, The Spring Edit, Womens","on-sale, edits, womens-sports-bras, mss, summer-shop, travel-edit, root-0, color-focus, the-spring-edit, women",FUA0099073D,"Bend This Scoop and Cross Bra *Light Support, A-C Cups",True,lowStock,12.5,LAVENDER FROST,color-lavender-frost,L/XL
"Bend This Scoop and Cross Bra *Light Support, A-C Cups",PROD11710317_LULU,KWD,KWD 12.500,BUY,12.5,Sale,"All Yours For Less, Seasonal, Sports Bras, mss, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, The Spring Edit, Womens","on-sale, edits, womens-sports-bras, mss, summer-shop, travel-edit, root-0, color-focus, the-spring-edit, women",FUA0099071D,"Bend This Scoop and Cross Bra *Light Support, A-C Cups",True,lowStock,12.5,POOL PARTY,color-pool-party,S/M
Daily Multi-Pocket Tote Bag 20L,PROD11570307_LULU,KWD,KWD 17.500,BUY,17.5,Sale,"All Yours For Less, Seasonal, Sports Clothing for Men, Summer Shop, Eid Edit, Travel Edit, Root Lululemon, Women's On the Move, Womens, Bags, Accessories, College Goals, Men's On The Move, Mens, Sports Clothing for Women, Tote Bags, The Spring Edit, College Essentials","on-sale, edits, men-activity, summer-shop, ramadan-picks, travel-edit, root-0, women-activity-on-the-move, women, bags, accessories, back-to-school, men-activity-on-the-move, men, womens-activity, totebags, the-spring-edit, back-to-school-accessories",FUA0100128D,Daily Multi-Pocket Tote Bag 20L,True,lowStock,17.5,RAINFOREST GREEN/BLACK,color-rainforest-green-black,O/S
Daily Multi-Pocket Tote Bag 20L,PROD11570307_LULU,KWD,KWD 17.500,BUY,17.5,Sale,"All Yours For Less, Seasonal, Sports Clothing for Men, Summer Shop, Eid Edit, Travel Edit, Root Lululemon, Women's On the Move, Womens, Bags, Accessories, College Goals, Men's On The Move, Mens, Sports Clothing for Women, Tote Bags, The Spring Edit, College Essentials","on-sale, edits, men-activity, summer-shop, ramadan-picks, travel-edit, root-0, women-activity-on-the-move, women, bags, accessories, back-to-school, men-activity-on-the-move, men, womens-activity, totebags, the-spring-edit, back-to-school-accessories",UPV1214847,Daily Multi-Pocket Tote Bag 20L,True,lowStock,25.0,BLACK,Color-Black,O/S
Daily Multi-Pocket Tote Bag 20L,PROD11570307_LULU,KWD,KWD 17.500,BUY,17.5,Sale,"All Yours For Less, Seasonal, Sports Clothing for Men, Summer Shop, Eid Edit, Travel Edit, Root Lululemon, Women's On the Move, Womens, Bags, Accessories, College Goals, Men's On The Move, Mens, Sports Clothing for Women, Tote Bags, The Spring Edit, College Essentials","on-sale, edits, men-activity, summer-shop, ramadan-picks, travel-edit, root-0, women-activity-on-the-move, women, bags, accessories, back-to-school, men-activity-on-the-move, men, womens-activity, totebags, the-spring-edit, back-to-school-accessories",FUA0090315D,Daily Multi-Pocket Tote Bag 20L,True,lowStock,17.5,HONEYDEW/SOUR GRAPE,color-honeydew-sour-grape,O/S
Everywhere Belt Bag 1L,PROD8900747_LULU,KWD,KWD 9.500,BUY,9.5,Sale,"All Yours For Less, Seasonal, Sports Clothing for Men, Summer Shop, Travel Edit, Eid Edit, Gifts, Root Lululemon, The Winter Drop, Women's On the Move, Womens, Bags, Belt Bags, Gifts For Him, Winter Edit, Accessories, College Goals, Men's On The Move, Mens, Sports Clothing for Women, Valentines Day, The Spring Edit, College Essentials","on-sale, edits, men-activity, summer-shop, travel-edit, ramadan-picks, gifts, root-0, the-winter-drop, women-activity-on-the-move, women, bags, belt-bags, gifts-for-him, winter-treats, accessories, back-to-school, men-activity-on-the-move, men, womens-activity, valentines-day, the-spring-edit, back-to-school-accessories",FUA0097075D,Everywhere Belt Bag 1L,True,lowStock,9.5,LAVENDER FROST,color-lavender-frost,O/S
