product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
Clippable Nano Pouch,PROD11680342_LULU,QAR,QAR 105.00,BUY,105.0,,"Collections, College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Yoga Accessories, Bags, Training Equipment, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, Men's On The Move, College Essentials, The Spring Edit","accessories-collections, back-to-school, men, edits, summer-shop, root-0, womens-activity, accessories-collections-yoga, bags, accessories-collections-training-equipment, travel-edit, men-activity, accessories, women-activity-on-the-move, women, men-activity-on-the-move, back-to-school-accessories, the-spring-edit",FUA0100125D,Clippable Nano Pouch,True,lowStock,105.0,RASPBERRY COULIS,color-raspberry-coulis,O/S
Clippable Nano Pouch,PROD11680342_LULU,QAR,QAR 105.00,BUY,105.0,,"Collections, College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Yoga Accessories, Bags, Training Equipment, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, Men's On The Move, College Essentials, The Spring Edit","accessories-collections, back-to-school, men, edits, summer-shop, root-0, womens-activity, accessories-collections-yoga, bags, accessories-collections-training-equipment, travel-edit, men-activity, accessories, women-activity-on-the-move, women, men-activity-on-the-move, back-to-school-accessories, the-spring-edit",FUA0097888D,Clippable Nano Pouch,True,lowStock,105.0,BLACK,Color-Black,O/S
"ABC Classic-Fit Short 7"" *WovenAir",PROD11680034_LULU,QAR,QAR 385.00,BUY,385.0,,"Men's Shorts, ABC Collection, Men's Collections, Mens, Seasonal, Travel Edit, Summer Shop, Sports Clothing for Men, Root Lululemon, Men's On The Move, mss","mens-shorts, abc-collection, men-collections, men, edits, travel-edit, summer-shop, men-activity, root-0, men-activity-on-the-move, mss",FUA0097010D,"ABC Classic-Fit Short 7"" *WovenAir",True,lowStock,385.0,LIGHT IVORY,color-light-ivory,34
"ABC Classic-Fit Short 7"" *WovenAir",PROD11680034_LULU,QAR,QAR 385.00,BUY,385.0,,"Men's Shorts, ABC Collection, Men's Collections, Mens, Seasonal, Travel Edit, Summer Shop, Sports Clothing for Men, Root Lululemon, Men's On The Move, mss","mens-shorts, abc-collection, men-collections, men, edits, travel-edit, summer-shop, men-activity, root-0, men-activity-on-the-move, mss",FUA0098806D,"ABC Classic-Fit Short 7"" *WovenAir",True,lowStock,265.0,BLACK,Color-Black,32
"ABC Classic-Fit Short 7"" *WovenAir",PROD11680034_LULU,QAR,QAR 385.00,BUY,385.0,,"Men's Shorts, ABC Collection, Men's Collections, Mens, Seasonal, Travel Edit, Summer Shop, Sports Clothing for Men, Root Lululemon, Men's On The Move, mss","mens-shorts, abc-collection, men-collections, men, edits, travel-edit, summer-shop, men-activity, root-0, men-activity-on-the-move, mss",FUA0097002D,"ABC Classic-Fit Short 7"" *WovenAir",True,lowStock,265.0,TRUE NAVY,color-true-navy,34
InvisiWear Mid-Rise Thong Underwear *3 Pack,PROD10520456_LULU,QAR,QAR 145.00,BUY,145.0,Sale,"All Yours For Less, The Pink Edit, Seasonal, Travel Edit, Summer Shop, Root Lululemon, Women's On the Move, Sports Clothing for Women, Womens, Women's Underwear, The Spring Edit","on-sale, the-pink-edit, edits, travel-edit, summer-shop, root-0, women-activity-on-the-move, womens-activity, women, womens-underwear, the-spring-edit",FUA0096899D,InvisiWear Mid-Rise Thong Underwear *3 Pack,True,inStock,145.0,BLACK/TWILIGHT ROSE/MISTY SHELL,color-black-twilight-rose-misty-shell,M
InvisiWear Mid-Rise Thong Underwear *3 Pack,PROD10520456_LULU,QAR,QAR 145.00,BUY,145.0,Sale,"All Yours For Less, The Pink Edit, Seasonal, Travel Edit, Summer Shop, Root Lululemon, Women's On the Move, Sports Clothing for Women, Womens, Women's Underwear, The Spring Edit","on-sale, the-pink-edit, edits, travel-edit, summer-shop, root-0, women-activity-on-the-move, womens-activity, women, womens-underwear, the-spring-edit",UPV0898170,InvisiWear Mid-Rise Thong Underwear 3 Pack,True,lowStock,210.0,BLACK,Color-Black,M
Pace Breaker Jacket,PROD11670131_LULU,QAR,QAR 735.00,BUY,735.0,,"Men's Tops, Men's Collections, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Running Clothes for Men, Men's Jackets, Fall Edit, Pace Breaker Collection, Travel Edit, Sports Clothing for Men, The Winter Drop, Training Clothes for Men","men-tops, men-collections, men, edits, summer-shop, root-0, valentines-day, men-activity-running, mens-coats-and-jackets, the-fall-edit, pace-breaker-collection, travel-edit, men-activity, the-winter-drop, men-activity-training",FUA0097498D,Pace Breaker Jacket,True,lowStock,735.0,RAINFOREST GREEN,color-rainforest-green,L
Pace Breaker Jacket,PROD11670131_LULU,QAR,QAR 735.00,BUY,735.0,,"Men's Tops, Men's Collections, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Running Clothes for Men, Men's Jackets, Fall Edit, Pace Breaker Collection, Travel Edit, Sports Clothing for Men, The Winter Drop, Training Clothes for Men","men-tops, men-collections, men, edits, summer-shop, root-0, valentines-day, men-activity-running, mens-coats-and-jackets, the-fall-edit, pace-breaker-collection, travel-edit, men-activity, the-winter-drop, men-activity-training",FUA0102560D,Pace Breaker Jacket,True,lowStock,735.0,GRAPHITE GREY,color-graphite-grey,L
Pace Breaker Jacket,PROD11670131_LULU,QAR,QAR 735.00,BUY,735.0,,"Men's Tops, Men's Collections, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Running Clothes for Men, Men's Jackets, Fall Edit, Pace Breaker Collection, Travel Edit, Sports Clothing for Men, The Winter Drop, Training Clothes for Men","men-tops, men-collections, men, edits, summer-shop, root-0, valentines-day, men-activity-running, mens-coats-and-jackets, the-fall-edit, pace-breaker-collection, travel-edit, men-activity, the-winter-drop, men-activity-training",UPV1251006,Pace Breaker Jacket,True,lowStock,735.0,BLACK,Color-Black,XL
Pace Breaker Jacket,PROD11670131_LULU,QAR,QAR 735.00,BUY,735.0,,"Men's Tops, Men's Collections, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Running Clothes for Men, Men's Jackets, Fall Edit, Pace Breaker Collection, Travel Edit, Sports Clothing for Men, The Winter Drop, Training Clothes for Men","men-tops, men-collections, men, edits, summer-shop, root-0, valentines-day, men-activity-running, mens-coats-and-jackets, the-fall-edit, pace-breaker-collection, travel-edit, men-activity, the-winter-drop, men-activity-training",FUA0102566D,Pace Breaker Jacket,True,lowStock,735.0,BLUE TWILL,color-blue-twill,L
"Pace Breaker Linerless Short 9""",PROD11430005_LULU,QAR,QAR 300.00,BUY,300.0,,"Men's Shorts, Men's Collections, Mens, Seasonal, Summer Shop, Root Lululemon, Running Clothes for Men, Fall Edit, Pace Breaker Collection, Travel Edit, Sports Clothing for Men, Training Clothes for Men, The Spring Edit","mens-shorts, men-collections, men, edits, summer-shop, root-0, men-activity-running, the-fall-edit, pace-breaker-collection, travel-edit, men-activity, men-activity-training, the-spring-edit",FUA0096987D,"Pace Breaker Linerless Short 9""",True,lowStock,300.0,LIGHT IVORY,color-light-ivory,M
"Pace Breaker Linerless Short 9""",PROD11430005_LULU,QAR,QAR 300.00,BUY,300.0,,"Men's Shorts, Men's Collections, Mens, Seasonal, Summer Shop, Root Lululemon, Running Clothes for Men, Fall Edit, Pace Breaker Collection, Travel Edit, Sports Clothing for Men, Training Clothes for Men, The Spring Edit","mens-shorts, men-collections, men, edits, summer-shop, root-0, men-activity-running, the-fall-edit, pace-breaker-collection, travel-edit, men-activity, men-activity-training, the-spring-edit",UPV1251018,"Pace Breaker Linerless Short 9""",True,lowStock,300.0,TRUE NAVY,color-true-navy,XL
"Pace Breaker Linerless Short 9""",PROD11430005_LULU,QAR,QAR 300.00,BUY,300.0,,"Men's Shorts, Men's Collections, Mens, Seasonal, Summer Shop, Root Lululemon, Running Clothes for Men, Fall Edit, Pace Breaker Collection, Travel Edit, Sports Clothing for Men, Training Clothes for Men, The Spring Edit","mens-shorts, men-collections, men, edits, summer-shop, root-0, men-activity-running, the-fall-edit, pace-breaker-collection, travel-edit, men-activity, men-activity-training, the-spring-edit",UPV1283256,"Pace Breaker Linerless Short 9""",True,lowStock,300.0,BLACK,Color-Black,XS
"Pace Breaker Linerless Short 9""",PROD11430005_LULU,QAR,QAR 300.00,BUY,300.0,,"Men's Shorts, Men's Collections, Mens, Seasonal, Summer Shop, Root Lululemon, Running Clothes for Men, Fall Edit, Pace Breaker Collection, Travel Edit, Sports Clothing for Men, Training Clothes for Men, The Spring Edit","mens-shorts, men-collections, men, edits, summer-shop, root-0, men-activity-running, the-fall-edit, pace-breaker-collection, travel-edit, men-activity, men-activity-training, the-spring-edit",FUA0103688D,"Pace Breaker Linerless Short 9""",True,lowStock,300.0,SOLAR GREY,color-solar-grey,S
The Mat 5mm *Made With FSC™ Certified Rubber,PROD10990033_LULU,QAR,QAR 430.00,BUY,430.0,,"Gifts for Him, Collections, Men's Collections, Gift Ideas, Eid Edit, Seasonal, Summer Shop, Gifts for Her, Yoga Clothes for Men, Gifts For Yoga Lovers, Training Clothes for Men, mss, Gifts, The Spring Edit, Yoga Clothes for Women, Mens, Yoga Mats, Root Lululemon, Sports Clothing for Women, Equipment, Yoga Accessories, Training Equipment, Sports Clothing for Men, Accessories, Women's Collections, Womens, Yoga Mats, Equipment, We Made Too Much","men-collections-gifts-for-him, accessories-collections, men-collections, gift-ideas, ramadan-picks, edits, summer-shop, women-collections-gifts-for-her, men-activity-yoga, gifts-for-yoga-lovers, men-activity-training, mss, gifts, the-spring-edit, women-activity-yoga, men, yoga-mats, root-0, womens-activity, accessories-collections-wmtm-equipment, accessories-collections-yoga, accessories-collections-training-equipment, men-activity, accessories, womens-collections, women, accessories-collections-wmtm-yoga-mats, equipment, accessories-collections-wmtm",UPV0926361,The Mat 5mm *Made With FSC-Certified Rubber,True,inStock,300.0,BLACK/WHITE/BLACK,color-black-white-black,O/S
The Mat 5mm *Made With FSC™ Certified Rubber,PROD10990033_LULU,QAR,QAR 430.00,BUY,430.0,,"Gifts for Him, Collections, Men's Collections, Gift Ideas, Eid Edit, Seasonal, Summer Shop, Gifts for Her, Yoga Clothes for Men, Gifts For Yoga Lovers, Training Clothes for Men, mss, Gifts, The Spring Edit, Yoga Clothes for Women, Mens, Yoga Mats, Root Lululemon, Sports Clothing for Women, Equipment, Yoga Accessories, Training Equipment, Sports Clothing for Men, Accessories, Women's Collections, Womens, Yoga Mats, Equipment, We Made Too Much","men-collections-gifts-for-him, accessories-collections, men-collections, gift-ideas, ramadan-picks, edits, summer-shop, women-collections-gifts-for-her, men-activity-yoga, gifts-for-yoga-lovers, men-activity-training, mss, gifts, the-spring-edit, women-activity-yoga, men, yoga-mats, root-0, womens-activity, accessories-collections-wmtm-equipment, accessories-collections-yoga, accessories-collections-training-equipment, men-activity, accessories, womens-collections, women, accessories-collections-wmtm-yoga-mats, equipment, accessories-collections-wmtm",FUA0089678D,The Mat 5mm *Made With FSC™ Certified Rubber,True,inStock,430.0,PINK HAZE/DECO PINK/PINK ORGANZA/CHERRY LEMONADE/DECO PINK,color-pink-haze-deco-pink-pink-organza-cherry-lemonade-deco-pink,O/S
The Mat 5mm *Made With FSC™ Certified Rubber,PROD10990033_LULU,QAR,QAR 430.00,BUY,430.0,,"Gifts for Him, Collections, Men's Collections, Gift Ideas, Eid Edit, Seasonal, Summer Shop, Gifts for Her, Yoga Clothes for Men, Gifts For Yoga Lovers, Training Clothes for Men, mss, Gifts, The Spring Edit, Yoga Clothes for Women, Mens, Yoga Mats, Root Lululemon, Sports Clothing for Women, Equipment, Yoga Accessories, Training Equipment, Sports Clothing for Men, Accessories, Women's Collections, Womens, Yoga Mats, Equipment, We Made Too Much","men-collections-gifts-for-him, accessories-collections, men-collections, gift-ideas, ramadan-picks, edits, summer-shop, women-collections-gifts-for-her, men-activity-yoga, gifts-for-yoga-lovers, men-activity-training, mss, gifts, the-spring-edit, women-activity-yoga, men, yoga-mats, root-0, womens-activity, accessories-collections-wmtm-equipment, accessories-collections-yoga, accessories-collections-training-equipment, men-activity, accessories, womens-collections, women, accessories-collections-wmtm-yoga-mats, equipment, accessories-collections-wmtm",FUA0109018D,The Mat 5mm *Made With FSC™ Certified Rubber,True,lowStock,430.0,BLACK,Color-Black,O/S
The Mat 5mm *Made With FSC™ Certified Rubber,PROD10990033_LULU,QAR,QAR 430.00,BUY,430.0,,"Gifts for Him, Collections, Men's Collections, Gift Ideas, Eid Edit, Seasonal, Summer Shop, Gifts for Her, Yoga Clothes for Men, Gifts For Yoga Lovers, Training Clothes for Men, mss, Gifts, The Spring Edit, Yoga Clothes for Women, Mens, Yoga Mats, Root Lululemon, Sports Clothing for Women, Equipment, Yoga Accessories, Training Equipment, Sports Clothing for Men, Accessories, Women's Collections, Womens, Yoga Mats, Equipment, We Made Too Much","men-collections-gifts-for-him, accessories-collections, men-collections, gift-ideas, ramadan-picks, edits, summer-shop, women-collections-gifts-for-her, men-activity-yoga, gifts-for-yoga-lovers, men-activity-training, mss, gifts, the-spring-edit, women-activity-yoga, men, yoga-mats, root-0, womens-activity, accessories-collections-wmtm-equipment, accessories-collections-yoga, accessories-collections-training-equipment, men-activity, accessories, womens-collections, women, accessories-collections-wmtm-yoga-mats, equipment, accessories-collections-wmtm",FUA0109019D,The Mat 5mm *Made With FSC™ Certified Rubber,True,lowStock,430.0,DOTTED MAGNOLIA MAX WP BLISSFUL PINK NUTMEG/BLISSFUL PINK,color-dotted-magnolia-max-wp-blissful-pink-nutmeg-blissful-pink,O/S
The Mat 5mm *Made With FSC™ Certified Rubber,PROD10990033_LULU,QAR,QAR 430.00,BUY,430.0,,"Gifts for Him, Collections, Men's Collections, Gift Ideas, Eid Edit, Seasonal, Summer Shop, Gifts for Her, Yoga Clothes for Men, Gifts For Yoga Lovers, Training Clothes for Men, mss, Gifts, The Spring Edit, Yoga Clothes for Women, Mens, Yoga Mats, Root Lululemon, Sports Clothing for Women, Equipment, Yoga Accessories, Training Equipment, Sports Clothing for Men, Accessories, Women's Collections, Womens, Yoga Mats, Equipment, We Made Too Much","men-collections-gifts-for-him, accessories-collections, men-collections, gift-ideas, ramadan-picks, edits, summer-shop, women-collections-gifts-for-her, men-activity-yoga, gifts-for-yoga-lovers, men-activity-training, mss, gifts, the-spring-edit, women-activity-yoga, men, yoga-mats, root-0, womens-activity, accessories-collections-wmtm-equipment, accessories-collections-yoga, accessories-collections-training-equipment, men-activity, accessories, womens-collections, women, accessories-collections-wmtm-yoga-mats, equipment, accessories-collections-wmtm",FUA0046506D,The Mat 5mm *Made With FSC™ Certified Rubber,True,lowStock,430.0,FLUCTUATE MAT OIL GREY MULTI/OIL GREY,color-fluctuate-mat-oil-grey-multi-oil-grey,O/S
"lululemon Align™ High-Rise Short with Pockets 6""",PROD10520381_LULU,QAR,QAR 325.00,BUY,325.0,,"Yoga Clothes for Women, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Women's Shorts, Align™ Collection, Women's Collections, Travel Edit, Women's Collections, Womens, Winter Edit, Under QAR 200, The Winter Edit","women-activity-yoga, edits, summer-shop, root-0, womens-activity, womens-shorts, the-align-collection, women-guides, travel-edit, womens-collections, women, winter-treats, under-200, winter-gifts",FUA0099973D,"lululemon Align™ High-Rise Short with Pockets 6""",True,lowStock,325.0,BLACK,Color-Black,2
"lululemon Glow Up™ Super-High-Rise Short 6""",PROD20004535_LULU,QAR,QAR 325.00,BUY,325.0,,"Women's Shorts, Seasonal, Travel Edit, Summer Shop, Root Lululemon, Training Clothes for Women, Sports Clothing for Women, Womens","womens-shorts, edits, travel-edit, summer-shop, root-0, women-activity-training, womens-activity, women",FUA0099982D,"lululemon Glow Up™ Super-High-Rise Short 6""",True,lowStock,325.0,BLACK,Color-Black,10
Hold Tight Crewneck Tank Top *Waist Length,PROD10520428_LULU,QAR,QAR 210.00,BUY,210.0,,"Women's Tank Tops, Women's Tops, Seasonal, Travel Edit, Summer Shop, Root Lululemon, Womens","womens-tank-tops, womens-tops, edits, travel-edit, summer-shop, root-0, women",FUA0100181D,Hold Tight Crewneck Tank Top *Waist Length,True,lowStock,210.0,BLACK,Color-Black,2
Hold Tight Crewneck Tank Top *Waist Length,PROD10520428_LULU,QAR,QAR 210.00,BUY,210.0,,"Women's Tank Tops, Women's Tops, Seasonal, Travel Edit, Summer Shop, Root Lululemon, Womens","womens-tank-tops, womens-tops, edits, travel-edit, summer-shop, root-0, women",FUA0100168D,Hold Tight Crewneck Tank Top *Waist Length,True,lowStock,210.0,LIGHT IVORY,color-light-ivory,4
Hold Tight Crewneck Tank Top *Waist Length,PROD10520428_LULU,QAR,QAR 210.00,BUY,210.0,,"Women's Tank Tops, Women's Tops, Seasonal, Travel Edit, Summer Shop, Root Lululemon, Womens","womens-tank-tops, womens-tops, edits, travel-edit, summer-shop, root-0, women",FUA0100176D,Hold Tight Crewneck Tank Top *Waist Length,True,lowStock,145.0,LAVENDER FROST,color-lavender-frost,6
Unisex Find Your Balance Grip Tab Socks *Updated,PROD20002355_LULU,QAR,QAR 105.00,BUY,105.0,,"Women's Socks, Mens, Seasonal, Travel Edit, Summer Shop, Root Lululemon, Womens, Fall Edit, Men's Socks","womens-socks, men, edits, travel-edit, summer-shop, root-0, women, the-fall-edit, mens-socks",FUA0097549D,Unisex Find Your Balance Grip Tab Socks *Updated,True,lowStock,105.0,BLACK,Color-Black,S
Unisex Find Your Balance Grip Tab Socks *Updated,PROD20002355_LULU,QAR,QAR 105.00,BUY,105.0,,"Women's Socks, Mens, Seasonal, Travel Edit, Summer Shop, Root Lululemon, Womens, Fall Edit, Men's Socks","womens-socks, men, edits, travel-edit, summer-shop, root-0, women, the-fall-edit, mens-socks",FUA0109210D,Unisex Find Your Balance Grip Tab Socks *Updated,True,lowStock,105.0,BLUE TWILL,color-blue-twill,L
Unisex Find Your Balance Grip Tab Socks *Updated,PROD20002355_LULU,QAR,QAR 105.00,BUY,105.0,,"Women's Socks, Mens, Seasonal, Travel Edit, Summer Shop, Root Lululemon, Womens, Fall Edit, Men's Socks","womens-socks, men, edits, travel-edit, summer-shop, root-0, women, the-fall-edit, mens-socks",FUA0097551D,Unisex Find Your Balance Grip Tab Socks *Updated,True,lowStock,105.0,LIGHT IVORY,color-light-ivory,L
Metal Vent Tech Short Sleeve Shirt 2.0,PROD140003_LULU,QAR,QAR 345.00,BUY,345.0,,"Men's Tops, Bestsellers, Testing, Men's Collections, Mens, Seasonal, Sports Clothing for Men, Root Lululemon, Metal Vent Tech Collection, Running Clothes for Men, Training Clothes for Men, mss","men-tops, bestsellers, testing, men-collections, men, edits, men-activity, root-0, men-collections-metal-vent-tech-shop, men-activity-running, men-activity-training, mss",UPV0781226,Metal Vent Tech Short Sleeve Shirt 2.0,True,inStock,345.0,SLATE/WHITE,color-slate-white,L
Metal Vent Tech Short Sleeve Shirt 2.0,PROD140003_LULU,QAR,QAR 345.00,BUY,345.0,,"Men's Tops, Bestsellers, Testing, Men's Collections, Mens, Seasonal, Sports Clothing for Men, Root Lululemon, Metal Vent Tech Collection, Running Clothes for Men, Training Clothes for Men, mss","men-tops, bestsellers, testing, men-collections, men, edits, men-activity, root-0, men-collections-metal-vent-tech-shop, men-activity-running, men-activity-training, mss",UPV0818547,Metal Vent Tech Short Sleeve Shirt 2.0,True,lowStock,240.0,DEEP COAL/BLACK,color-deep-coal-black,M
The Fundamental T-Shirt,PROD9960862_LULU,QAR,QAR 260.00,BUY,260.0,,"Men's Tops, Men's Collections, Mens, VIP Sale, Seasonal, Men's T-Shirts, The Fundamental Collection, Root Lululemon, Winter Edit, The Winter Edit","men-tops, men-collections, men, lll-vip-sale, edits, mens-t-shirts, fundamental-collection, root-0, winter-treats, winter-gifts",UPV0853309,The Fundamental T-Shirt,True,lowStock,260.0,NAUTICAL NAVY,color-nautical-navy,L
The Fundamental T-Shirt,PROD9960862_LULU,QAR,QAR 260.00,BUY,260.0,,"Men's Tops, Men's Collections, Mens, VIP Sale, Seasonal, Men's T-Shirts, The Fundamental Collection, Root Lululemon, Winter Edit, The Winter Edit","men-tops, men-collections, men, lll-vip-sale, edits, mens-t-shirts, fundamental-collection, root-0, winter-treats, winter-gifts",UPV0891311,The Fundamental T-Shirt,True,inStock,260.0,BLACK,Color-Black,XS
The Fundamental T-Shirt,PROD9960862_LULU,QAR,QAR 260.00,BUY,260.0,,"Men's Tops, Men's Collections, Mens, VIP Sale, Seasonal, Men's T-Shirts, The Fundamental Collection, Root Lululemon, Winter Edit, The Winter Edit","men-tops, men-collections, men, lll-vip-sale, edits, mens-t-shirts, fundamental-collection, root-0, winter-treats, winter-gifts",UPV0837435,The Fundamental T-Shirt,True,inStock,260.0,WHITE,Color-White,XL
"Adapted State High-Rise Cropped Jogger 23"" *Online Only",PROD10680078_LULU,QAR,QAR 545.00,BUY,545.0,,"Women's Pants, Seasonal, Running Clothes for Women, Root Lululemon, Valentines Day, Sports Clothing for Women, Training Clothes for Women, Womens, Women's Joggers","womens-bottoms, edits, women-activity-running, root-0, valentines-day, womens-activity, women-activity-training, women, womens-joggers",UPV0896843,"Adapted State High-Rise Cropped Jogger 23"" *Online Only",True,lowStock,545.0,BLACK,Color-Black,12
"Wunder Train High-Rise Tight 28""",PROD10440282_LULU,QAR,QAR 445.00,BUY,445.0,,"Eid Edit, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Women's Pants, Women's Leggings, Travel Edit, Running Clothes for Women, Women's Collections, Training Clothes for Women, Womens, The Winter Drop, Wunder Train Collection, Women's Matching Sets, mss, Winter Edit, The Spring Edit","ramadan-picks, edits, summer-shop, root-0, womens-activity, womens-bottoms, womens-leggings, travel-edit, women-activity-running, womens-collections, women-activity-training, women, the-winter-drop, wunder-train-collection, women-collection-matching-sets, mss, winter-treats, the-spring-edit",UPV0852582,"Wunder Train High-Rise Tight 28""",True,lowStock,445.0,TRUE NAVY,color-true-navy,10
"Wunder Train High-Rise Tight 28""",PROD10440282_LULU,QAR,QAR 445.00,BUY,445.0,,"Eid Edit, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Women's Pants, Women's Leggings, Travel Edit, Running Clothes for Women, Women's Collections, Training Clothes for Women, Womens, The Winter Drop, Wunder Train Collection, Women's Matching Sets, mss, Winter Edit, The Spring Edit","ramadan-picks, edits, summer-shop, root-0, womens-activity, womens-bottoms, womens-leggings, travel-edit, women-activity-running, womens-collections, women-activity-training, women, the-winter-drop, wunder-train-collection, women-collection-matching-sets, mss, winter-treats, the-spring-edit",FUA0108292D,"Wunder Train High-Rise Tight 28""",True,lowStock,430.0,BAY LEAF,color-bay-leaf,10
"Wunder Train High-Rise Tight 28""",PROD10440282_LULU,QAR,QAR 445.00,BUY,445.0,,"Eid Edit, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Women's Pants, Women's Leggings, Travel Edit, Running Clothes for Women, Women's Collections, Training Clothes for Women, Womens, The Winter Drop, Wunder Train Collection, Women's Matching Sets, mss, Winter Edit, The Spring Edit","ramadan-picks, edits, summer-shop, root-0, womens-activity, womens-bottoms, womens-leggings, travel-edit, women-activity-running, womens-collections, women-activity-training, women, the-winter-drop, wunder-train-collection, women-collection-matching-sets, mss, winter-treats, the-spring-edit",FUA0090878D,"Wunder Train High-Rise Tight 28""",True,lowStock,310.0,GALACTIC COBALT,color-galactic-cobalt,2
"Wunder Train High-Rise Tight 28""",PROD10440282_LULU,QAR,QAR 445.00,BUY,445.0,,"Eid Edit, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Women's Pants, Women's Leggings, Travel Edit, Running Clothes for Women, Women's Collections, Training Clothes for Women, Womens, The Winter Drop, Wunder Train Collection, Women's Matching Sets, mss, Winter Edit, The Spring Edit","ramadan-picks, edits, summer-shop, root-0, womens-activity, womens-bottoms, womens-leggings, travel-edit, women-activity-running, womens-collections, women-activity-training, women, the-winter-drop, wunder-train-collection, women-collection-matching-sets, mss, winter-treats, the-spring-edit",FUA0099750D,"Wunder Train High-Rise Tight 28""",True,lowStock,310.0,GRAPHITE GREY,color-graphite-grey,6
"Wunder Train High-Rise Tight 28""",PROD10440282_LULU,QAR,QAR 445.00,BUY,445.0,,"Eid Edit, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Women's Pants, Women's Leggings, Travel Edit, Running Clothes for Women, Women's Collections, Training Clothes for Women, Womens, The Winter Drop, Wunder Train Collection, Women's Matching Sets, mss, Winter Edit, The Spring Edit","ramadan-picks, edits, summer-shop, root-0, womens-activity, womens-bottoms, womens-leggings, travel-edit, women-activity-running, womens-collections, women-activity-training, women, the-winter-drop, wunder-train-collection, women-collection-matching-sets, mss, winter-treats, the-spring-edit",FUA0101635D,"Wunder Train High-Rise Tight 28""",True,lowStock,430.0,PALM DECO,color-palm-deco,6
"Wunder Train High-Rise Tight 28""",PROD10440282_LULU,QAR,QAR 445.00,BUY,445.0,,"Eid Edit, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Women's Pants, Women's Leggings, Travel Edit, Running Clothes for Women, Women's Collections, Training Clothes for Women, Womens, The Winter Drop, Wunder Train Collection, Women's Matching Sets, mss, Winter Edit, The Spring Edit","ramadan-picks, edits, summer-shop, root-0, womens-activity, womens-bottoms, womens-leggings, travel-edit, women-activity-running, womens-collections, women-activity-training, women, the-winter-drop, wunder-train-collection, women-collection-matching-sets, mss, winter-treats, the-spring-edit",UPV0863079,"Wunder Train High-Rise Tight 28""",True,inStock,445.0,BLACK,Color-Black,2
"Wunder Train High-Rise Tight 28""",PROD10440282_LULU,QAR,QAR 445.00,BUY,445.0,,"Eid Edit, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Women's Pants, Women's Leggings, Travel Edit, Running Clothes for Women, Women's Collections, Training Clothes for Women, Womens, The Winter Drop, Wunder Train Collection, Women's Matching Sets, mss, Winter Edit, The Spring Edit","ramadan-picks, edits, summer-shop, root-0, womens-activity, womens-bottoms, womens-leggings, travel-edit, women-activity-running, womens-collections, women-activity-training, women, the-winter-drop, wunder-train-collection, women-collection-matching-sets, mss, winter-treats, the-spring-edit",FUA0099781D,"Wunder Train High-Rise Tight 28""",True,lowStock,310.0,POOL PARTY,color-pool-party,4
Softstreme Gathered T-Shirt,PROD11020339_LULU,QAR,QAR 265.00,BUY,265.0,Sale,"All Yours For Less, Softstreme Collection, Back To Work, Women's Tops, Seasonal, Women's T-Shirts, Women's Collections, Root Lululemon, Womens, Women's Summer Shop, mss, flacko","on-sale, softstreme-collection, back-to-work, womens-tops, edits, womens-t-shirts, womens-collections, root-0, women, women-collections-summer-shop, mss, flacko",UPV0966818,Softstreme Gathered T-Shirt,True,inStock,265.0,BLACK,Color-Black,10
"Like a Cloud Longline Bra *Light Support, D/DD Cup",PROD10850248_LULU,QAR,QAR 300.00,BUY,300.0,,"Yoga Clothes for Women, Sports Bras, Cyber Monday, Seasonal, Root Lululemon, Sports Clothing for Women, Womens, The Winter Drop, Winter Edit, The Winter Edit","women-activity-yoga, womens-sports-bras, cyber-monday, edits, root-0, womens-activity, women, the-winter-drop, winter-treats, winter-gifts",UPV0983733,"Like a Cloud Longline Bra *Light Support, D/DD Cup",True,lowStock,300.0,BLACK,Color-Black,2
All Yours Cotton Long Sleeve Shirt *Online Only,PROD10710031_LULU,QAR,QAR 300.00,BUY,300.0,,"Women's Tops, Root Lululemon, Women's Collections, Womens, mss, All Yours Collection","womens-tops, root-0, womens-collections, women, mss, all-yours-collection",UPV0992147,All Yours Cotton Long Sleeve Shirt *Online Only,True,lowStock,300.0,WHITE,Color-White,2
